combined_db/mol_dir/antimarin2012_27140.mol	REG_fdr0_spectra/MSV000078577_filtered.mgf	0	1	None	225	b-cyclic	1160.63	8	1.6e-11	None	Stenothricin_component_III
combined_db/mol_dir/antimarin2012_27140.mol	REG_fdr0_spectra/MSV000078577_filtered.mgf	1	2	None	225	b-cyclic	580.818	11	1.8e-11	None	Stenothricin_component_III
combined_db/mol_dir/QKQ22-T.mol	REG_fdr0_spectra/MSV000078561_filtered.mgf	0	1	None	456	cyclic	584.365	7	4.1e-09	None	Cyclo(D-isoleucylleucylprolyl-N-methylphenylalanylvalyl)_Cyclo(D-isoleucylleucylprolyl-N-methylphenylalanylvalyl)
combined_db/mol_dir/QKQ22-T.mol	REG_fdr0_spectra/MSV000078625_filtered.mgf	0	1	None	456	cyclic	584.365	7	4.1e-09	None	Cyclo(D-isoleucylleucylprolyl-N-methylphenylalanylvalyl)_Cyclo(D-isoleucylleucylprolyl-N-methylphenylalanylvalyl)
combined_db/mol_dir/QMN74-J.mol	REG_fdr0_spectra/MSV000078937_filtered.mgf	20	1	None	7	cyclic	1036.7	19	4.5e-22	None	Surfactin_1-Me_ester
combined_db/mol_dir/QMN74-J.mol	REG_fdr0_spectra/MSV000078635_filtered.mgf	9	1	None	7	cyclic	1036.69	16	1.3e-21	None	Surfactin_1-Me_ester
combined_db/mol_dir/antimarin2012_37244.mol	REG_fdr0_spectra/MSV000080050_filtered.mgf	30	2	None	53	b-cyclic	703.351	12	3.0e-14	None	Bacitracin_H1
combined_db/mol_dir/antimarin2012_48090.mol	REG_fdr0_spectra/MSV000079034_filtered.mgf	3	1	None	570	cyclic	754.51	9	1.6e-13	None	Sargassimide
combined_db/mol_dir/antimarin2012_34976.mol	REG_fdr0_spectra/MSV000078937_filtered.mgf	230	1	None	83	b-cyclic	851.424	10	7.0e-16	None	Grividomycin-III;_5-(4-Methylisoleucine)
combined_db/mol_dir/QMO44-F.mol	REG_fdr0_spectra/MSV000079598_filtered.mgf	10	1	None	42	cyclic	596.4	11	2.1e-12	None	Isariins_Isoisariin_B
combined_db/mol_dir/antimarin2012_44118.mol	REG_fdr0_spectra/MSV000078936_filtered.mgf	108	1	None	7	cyclic	993.673	15	1.8e-19	None	Lichenysin-G1a
combined_db/mol_dir/antimarin2012_44118.mol	REG_fdr0_spectra/MSV000078937_filtered.mgf	290	1	None	7	cyclic	993.663	15	9.2e-16	None	Lichenysin-G1a
combined_db/mol_dir/HON98-M.mol	REG_fdr0_spectra/MSV000079949_filtered.mgf	3	2	None	104	b-cyclic	576.287	11	4.2e-11	None	Syringostatin_Syringostatin_E
combined_db/mol_dir/antimarin2012_50070.mol	REG_fdr0_spectra/MSV000079098_filtered.mgf	42	2	None	33	linear	638.966	15	5.2e-28	None	Acremostatin_B
combined_db/mol_dir/antimarin2012_50070.mol	REG_fdr0_spectra/MSV000079098_filtered.mgf	48	1	None	33	linear	1276.93	10	1.7e-25	None	Acremostatin_B
combined_db/mol_dir/QFC32-V.mol	REG_fdr0_spectra/MSV000079104_filtered.mgf	26	2	None	357	cyclic	545.795	11	5.0e-09	None	Cyclolinopeptide_B_S,S-Dioxide
combined_db/mol_dir/LRY16-C.mol	REG_fdr0_spectra/MSV000079619_filtered.mgf	313	1	None	348	b-cyclic	1409.83	30	3.8e-37	None	Amphisin_9-L-Glutamic_acid_analogue
combined_db/mol_dir/LRY16-C.mol	REG_fdr0_spectra/MSV000078803_filtered.mgf	345	1	None	348	b-cyclic	1409.83	30	3.8e-37	None	Amphisin_9-L-Glutamic_acid_analogue
combined_db/mol_dir/OKQ82-P.mol	REG_fdr0_spectra/MSV000078937_filtered.mgf	81	1	None	7	cyclic	1064.72	22	1.4e-22	None	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E
combined_db/mol_dir/OKQ82-P.mol	REG_fdr0_spectra/MSV000078937_filtered.mgf	38	1	None	7	cyclic	1064.72	21	1.9e-22	None	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E
combined_db/mol_dir/antimarin2012_32360.mol	REG_fdr0_spectra/MSV000079098_filtered.mgf	51	2	None	2	linear	888.56	20	3.2e-35	None	Trichokindin-VII;_Trichokindin-X
combined_db/mol_dir/antimarin2012_32360.mol	REG_fdr0_spectra/MSV000079098_filtered.mgf	52	2	None	2	linear	888.562	19	1.2e-27	None	Trichokindin-VII;_Trichokindin-X
combined_db/mol_dir/antimarin2012_20849.mol	REG_fdr0_spectra/MSV000079444_filtered.mgf	3	2	None	736	cyclic	384.727	7	5.0e-08	None	euryjanicin_C
combined_db/mol_dir/QQO28-F.mol	REG_fdr0_spectra/MSV000078584_filtered.mgf	0	1	None	278	cyclic	655.408	8	5.3e-18	None	PF_1171A_PF_1171A
combined_db/mol_dir/QQO28-F.mol	REG_fdr0_spectra/MSV000079772_filtered.mgf	0	1	None	278	cyclic	655.405	7	1.1e-08	None	PF_1171A_PF_1171A
combined_db/mol_dir/BDR62-E.mol	REG_fdr0_spectra/MSV000078567_filtered.mgf	31	2	None	11	cyclic	601.933	21	2.9e-14	None	Cyclosporin,_9CI_N*-De-Me
combined_db/mol_dir/BDR62-E.mol	REG_fdr0_spectra/MSV000078710_filtered.mgf	12	2	None	11	cyclic	601.925	16	1.1e-13	None	Cyclosporin,_9CI_N*-De-Me
combined_db/mol_dir/QMN09-T.mol	REG_fdr0_spectra/MSV000079450_filtered.mgf	232	1	None	1032	b-cyclic	1281.83	12	8.4e-14	None	Orfamide_A_7-Valine_analogue
combined_db/mol_dir/QMN09-T.mol	REG_fdr0_spectra/MSV000079619_filtered.mgf	152	1	None	1032	b-cyclic	1281.81	12	1.9e-13	None	Orfamide_A_7-Valine_analogue
combined_db/mol_dir/CHB53-N.mol	REG_fdr0_spectra/MSV000078936_filtered.mgf	107	1	None	7	cyclic	1021.71	18	9.7e-20	None	BK_10_!BK_101A-form
combined_db/mol_dir/CHB53-N.mol	REG_fdr0_spectra/MSV000078688_filtered.mgf	51	1	None	7	cyclic	1021.71	15	1.4e-19	None	BK_10_!BK_101A-form
combined_db/mol_dir/antimarin2012_37467.mol	REG_fdr0_spectra/MSV000078603_filtered.mgf	281	2	None	543	linear	343.695	9	3.4e-19	None	a-Substance_Ib
combined_db/mol_dir/antimarin2012_37467.mol	REG_fdr0_spectra/MSV000078603_filtered.mgf	285	1	None	543	linear	686.383	7	1.1e-15	None	a-Substance_Ib
combined_db/mol_dir/antimarin2012_54561.mol	REG_fdr0_spectra/MSV000079615_filtered.mgf	2	2	None	480	b-cyclic	744.371	8	9.7e-08	None	Maltacine_C2b
combined_db/mol_dir/antimarin2012_33766.mol	REG_fdr0_spectra/MSV000079450_filtered.mgf	244	1	None	69	cyclic	1045.56	20	3.9e-31	None	Bacillomycin_D3;_Raubitschek_substance
combined_db/mol_dir/antimarin2012_33766.mol	REG_fdr0_spectra/MSV000078635_filtered.mgf	620	1	None	69	cyclic	1045.54	21	2.5e-24	None	Bacillomycin_D3;_Raubitschek_substance
combined_db/mol_dir/PNH91-E.mol	REG_fdr0_spectra/MSV000079054_filtered.mgf	53	2	None	340	cyclic	550.319	16	4.3e-14	None	B_12489_B_12489A
combined_db/mol_dir/OXR21-O.mol	REG_fdr0_spectra/MSV000078611_filtered.mgf	0	1	None	42	cyclic	624.436	9	1.5e-11	None	Emericellamides_Emericellamide_B
combined_db/mol_dir/OXR21-O.mol	REG_fdr0_spectra/MSV000078611_filtered.mgf	16	1	None	42	cyclic	624.435	8	1.4e-10	None	Emericellamides_Emericellamide_B
combined_db/mol_dir/BDR82-K.mol	REG_fdr0_spectra/MSV000080050_filtered.mgf	69	2	None	11	cyclic	601.929	20	2.4e-16	None	Cyclosporin,_9CI_Cyclosporin_X
combined_db/mol_dir/GYG18-M.mol	REG_fdr0_spectra/MSV000079146_filtered.mgf	0	2	None	11	cyclic	617.435	11	1.9e-09	None	(D-Hiv)2(Leu)4(Thr)7-Cyclosporin_A_9,10-Di-L-leucine_analogue
combined_db/mol_dir/antimarin2012_28729.mol	REG_fdr0_spectra/MSV000078937_filtered.mgf	171	1	None	40	complex	1269.66	13	6.4e-16	None	Actinomycin_Pip_1beta;_NSC-241535
combined_db/mol_dir/HLO02-P.mol	REG_fdr0_spectra/MSV000078688_filtered.mgf	24	2	None	61	b-cyclic	738.425	24	1.1e-29	None	SNA_60-367_2'-Deoxy
combined_db/mol_dir/HLO02-P.mol	REG_fdr0_spectra/MSV000078787_filtered.mgf	9	2	None	61	b-cyclic	738.425	24	1.1e-29	None	SNA_60-367_2'-Deoxy
combined_db/mol_dir/GYG17-L.mol	REG_fdr0_spectra/MSV000079034_filtered.mgf	1	2	None	11	cyclic	617.42	11	3.9e-10	None	(D-Hiv)2(Leu)4(Thr)7-Cyclosporin_A_8-Glycine,_10-L-leucine_analogue
combined_db/mol_dir/GYG17-L.mol	REG_fdr0_spectra/MSV000079146_filtered.mgf	13	2	None	11	cyclic	617.419	11	1.6e-09	None	(D-Hiv)2(Leu)4(Thr)7-Cyclosporin_A_8-Glycine,_10-L-leucine_analogue
combined_db/mol_dir/QMN08-S.mol	REG_fdr0_spectra/MSV000078635_filtered.mgf	260	1	None	582	b-cyclic	1267.81	16	1.1e-20	None	Orfamide_A_10-N-Deacyl,_10-N-(3-hydroxydodecanoyl)
combined_db/mol_dir/QMN08-S.mol	REG_fdr0_spectra/MSV000079450_filtered.mgf	223	1	None	582	b-cyclic	1267.81	16	1.1e-20	None	Orfamide_A_10-N-Deacyl,_10-N-(3-hydroxydodecanoyl)
combined_db/mol_dir/MWN81-J.mol	REG_fdr0_spectra/MSV000079714_filtered.mgf	7	2	None	92	cyclic	359.713	7	8.8e-09	None	Antibiotic_T_987B_Antibiotic_T_987B
combined_db/mol_dir/MWN81-J.mol	REG_fdr0_spectra/MSV000079714_filtered.mgf	8	2	None	92	cyclic	359.713	7	4.3e-08	None	Antibiotic_T_987B_Antibiotic_T_987B
combined_db/mol_dir/CKC17-F.mol	REG_fdr0_spectra/MSV000080115_filtered.mgf	73	1	None	54	cyclic	1071.6	18	2.3e-22	None	Iturin_A_Iturin_A6
combined_db/mol_dir/CKC17-F.mol	REG_fdr0_spectra/MSV000080115_filtered.mgf	79	1	None	54	cyclic	1071.61	14	6.5e-22	None	Iturin_A_Iturin_A6
combined_db/mol_dir/QMY98-W.mol	REG_fdr0_spectra/MSV000079146_filtered.mgf	10	2	None	83	b-cyclic	448.227	7	1.4e-08	None	Etamycin_A_12-Hydroxy
combined_db/mol_dir/MSF09-D.mol	REG_fdr0_spectra/MSV000079777_filtered.mgf	27	2	None	4	complex	472.275	7	1.6e-09	None	Cyanopeptolin_B_NArg-Me
combined_db/mol_dir/antimarin2012_21978.mol	REG_fdr0_spectra/MSV000079949_filtered.mgf	7	2	None	990	cyclic	519.261	11	3.5e-10	None	phakellistatin_16
combined_db/mol_dir/antimarin2012_40725.mol	REG_fdr0_spectra/MSV000079777_filtered.mgf	23	1	None	11	cyclic	1232.85	19	5.5e-17	None	NVA2-g-hydroxy-Meleu4-cyclosporin
combined_db/mol_dir/antimarin2012_40725.mol	REG_fdr0_spectra/MSV000079777_filtered.mgf	22	2	None	11	cyclic	616.925	20	2.4e-16	None	NVA2-g-hydroxy-Meleu4-cyclosporin
combined_db/mol_dir/NZJ35-K.mol	REG_fdr0_spectra/MSV000080115_filtered.mgf	100	1	None	7	cyclic	1050.7	20	4.2e-24	None	Surfactin_Surfactin_D
combined_db/mol_dir/NZJ35-K.mol	REG_fdr0_spectra/MSV000078937_filtered.mgf	217	1	None	7	cyclic	1050.71	21	6.8e-24	None	Surfactin_Surfactin_D
combined_db/mol_dir/NZJ23-F.mol	REG_fdr0_spectra/MSV000080115_filtered.mgf	89	1	None	7	cyclic	1008.65	16	4.2e-18	None	Surfactin_Surfactin_A1
combined_db/mol_dir/NZJ23-F.mol	REG_fdr0_spectra/MSV000080115_filtered.mgf	48	1	None	7	cyclic	1008.67	16	5.3e-18	None	Surfactin_Surfactin_A1
combined_db/mol_dir/GYC74-G.mol	REG_fdr0_spectra/MSV000080050_filtered.mgf	5	1	None	196	cyclic	1064.57	19	9.2e-20	None	Cyclolinopeptide_D_Cyclolinopeptide_D
combined_db/mol_dir/GYC74-G.mol	REG_fdr0_spectra/MSV000080050_filtered.mgf	24	1	None	196	cyclic	1064.56	14	1.0e-17	None	Cyclolinopeptide_D_Cyclolinopeptide_D
combined_db/mol_dir/MXV61-Y.mol	REG_fdr0_spectra/MSV000078670_filtered.mgf	1	2	None	129	b-cyclic	555.24	7	9.9e-09	None	Keramamide_D_Keramamide_D
combined_db/mol_dir/antimarin2012_41541.mol	REG_fdr0_spectra/MSV000079389_filtered.mgf	18	2	None	0	linear	969.564	15	1.2e-17	None	Longibrachin_BII
combined_db/mol_dir/NOK69-D.mol	REG_fdr0_spectra/MSV000078611_filtered.mgf	25	1	None	175	b-cyclic	727.403	9	2.3e-11	None	Aspergillicin_B_Aspergillicin_B
combined_db/mol_dir/OTF89-E.mol	REG_fdr0_spectra/MSV000079050_filtered.mgf	132	1	None	134	b-cyclic	845.502	9	1.4e-14	None	Mozamide_A_Deoxy
combined_db/mol_dir/MWQ87-E.mol	REG_fdr0_spectra/MSV000078992_filtered.mgf	0	2	None	58	cyclic	681.861	8	6.5e-08	None	Tyrocidine_Tyrocidine_C1
combined_db/mol_dir/MWQ87-E.mol	REG_fdr0_spectra/MSV000078584_filtered.mgf	6	2	None	58	cyclic	681.851	7	8.8e-08	None	Tyrocidine_Tyrocidine_C1
combined_db/mol_dir/antimarin2012_45375.mol	REG_fdr0_spectra/MSV000080030_filtered.mgf	4	2	None	1077	linear	501.232	7	2.4e-10	None	POH-3
combined_db/mol_dir/antimarin2012_47603.mol	REG_fdr0_spectra/MSV000079615_filtered.mgf	4	2	None	123	linear	983.048	7	7.4e-08	None	Microspermin_C
combined_db/mol_dir/QMK48-P.mol	REG_fdr0_spectra/MSV000078635_filtered.mgf	256	1	None	582	b-cyclic	1295.85	26	1.1e-31	None	Orfamide_A_Orfamide_A
combined_db/mol_dir/QMK48-P.mol	REG_fdr0_spectra/MSV000079450_filtered.mgf	218	1	None	582	b-cyclic	1295.85	26	1.1e-31	None	Orfamide_A_Orfamide_A
combined_db/mol_dir/antimarin2012_25699.mol	REG_fdr0_spectra/MSV000079098_filtered.mgf	16	1	None	33	linear	1218.85	14	1.2e-39	None	Leucinostatin_A;_CC-1014;_ICI_13959;_M_1
combined_db/mol_dir/antimarin2012_25699.mol	REG_fdr0_spectra/MSV000079098_filtered.mgf	38	2	None	33	linear	609.921	18	7.1e-37	None	Leucinostatin_A;_CC-1014;_ICI_13959;_M_1
combined_db/mol_dir/BCN63-E.mol	REG_fdr0_spectra/MSV000078584_filtered.mgf	3	2	None	58	cyclic	635.831	9	7.6e-11	None	Tyrocidine_Tyrocidine_A
combined_db/mol_dir/antimarin2012_7906.mol	REG_fdr0_spectra/MSV000079105_filtered.mgf	1	2	None	142	cyclic	452.768	8	5.1e-08	None	hymenamide_H
combined_db/mol_dir/OKQ78-S.mol	REG_fdr0_spectra/MSV000078688_filtered.mgf	59	1	None	7	cyclic	1036.69	19	1.2e-25	None	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A
combined_db/mol_dir/OKQ78-S.mol	REG_fdr0_spectra/MSV000078787_filtered.mgf	108	1	None	7	cyclic	1036.69	19	1.2e-25	None	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A
combined_db/mol_dir/HLO00-N.mol	REG_fdr0_spectra/MSV000078688_filtered.mgf	39	2	None	61	b-cyclic	724.407	15	4.9e-20	None	SNA_60-367_2'-Deoxy
combined_db/mol_dir/HLO00-N.mol	REG_fdr0_spectra/MSV000078787_filtered.mgf	24	2	None	61	b-cyclic	724.407	15	4.9e-20	None	SNA_60-367_2'-Deoxy
combined_db/mol_dir/BYK33-E.mol	REG_fdr0_spectra/MSV000078670_filtered.mgf	4	2	None	129	b-cyclic	562.24	7	1.5e-08	None	Keramamide_E_Keramamide_E
combined_db/mol_dir/QLK42-C.mol	REG_fdr0_spectra/MSV000079615_filtered.mgf	1	2	None	59	b-cyclic	708.858	7	2.9e-08	None	Papuamides_4''S-Chloro,_15',30'-dideoxy,_9',30'-didehydro(Z-)
combined_db/mol_dir/LYS80-K.mol	REG_fdr0_spectra/MSV000079444_filtered.mgf	45	2	None	943	cyclic	435.244	8	4.1e-08	None	Nagahamide_A_Nagahamide_A
combined_db/mol_dir/HCB48-J.mol	REG_fdr0_spectra/MSV000079098_filtered.mgf	225	2	None	159	cyclic	569.331	32	3.5e-31	None	Sch_378167_5'-Amide
combined_db/mol_dir/HCB48-J.mol	REG_fdr0_spectra/MSV000079098_filtered.mgf	226	2	None	159	cyclic	569.333	29	2.1e-29	None	Sch_378167_5'-Amide
combined_db/mol_dir/antimarin2012_45020.mol	REG_fdr0_spectra/MSV000078635_filtered.mgf	538	1	None	7	cyclic	1022.67	13	8.6e-19	None	[Ile2,Val7]-Surfactin_C14i_monomethyl_es
combined_db/mol_dir/antimarin2012_45020.mol	REG_fdr0_spectra/MSV000078936_filtered.mgf	255	1	None	7	cyclic	1022.68	12	1.0e-18	None	[Ile2,Val7]-Surfactin_C14i_monomethyl_es
combined_db/mol_dir/LWD67-A.mol	REG_fdr0_spectra/MSV000079274_filtered.mgf	6	1	None	31	cyclic	654.432	7	2.5e-11	None	Enniatins_Enniatin_B1
combined_db/mol_dir/FYM48-O.mol	REG_fdr0_spectra/MSV000078892_filtered.mgf	76	1	None	120	cyclic	999.628	8	2.5e-09	None	Dolastatin_1_11-N-Me
combined_db/mol_dir/antimarin2012_52248.mol	REG_fdr0_spectra/MSV000079389_filtered.mgf	17	2	None	0	linear	976.574	15	7.3e-24	None	Trichoaureocin_3
combined_db/mol_dir/antimarin2012_52248.mol	REG_fdr0_spectra/MSV000079389_filtered.mgf	15	2	None	0	linear	976.575	17	1.6e-23	None	Trichoaureocin_3
combined_db/mol_dir/QQQ26-N.mol	REG_fdr0_spectra/MSV000079621_filtered.mgf	1	2	None	529	cyclic	400.697	8	4.4e-08	None	Cyclocitropside_B_Cyclocitropside_B
combined_db/mol_dir/MRX90-A.mol	REG_fdr0_spectra/MSV000078817_filtered.mgf	1	1	None	74	b-cyclic	1168.74	14	1.0e-17	None	Massetolides_Diastereoisomer
combined_db/mol_dir/MRX90-A.mol	REG_fdr0_spectra/MSV000079619_filtered.mgf	532	1	None	74	b-cyclic	1168.75	12	2.1e-17	None	Massetolides_Diastereoisomer
combined_db/mol_dir/PDL63-Z.mol	REG_fdr0_spectra/MSV000079105_filtered.mgf	9	2	None	435	cyclic	337.166	8	3.1e-08	None	Serinocyclin_A_Serinocyclin_A
combined_db/mol_dir/antimarin2012_24106.mol	REG_fdr0_spectra/MSV000080050_filtered.mgf	28	2	None	53	b-cyclic	710.357	22	7.7e-28	None	Bacitracin_F;_Bacitracin-X
combined_db/mol_dir/antimarin2012_24106.mol	REG_fdr0_spectra/MSV000079778_filtered.mgf	0	2	None	53	b-cyclic	710.358	18	2.4e-24	None	Bacitracin_F;_Bacitracin-X
combined_db/mol_dir/antimarin2012_54560.mol	REG_fdr0_spectra/MSV000079615_filtered.mgf	5	2	None	480	b-cyclic	737.364	9	5.3e-09	None	Maltacine_C2a
combined_db/mol_dir/OOC08-H.mol	REG_fdr0_spectra/MSV000078561_filtered.mgf	1	2	None	295	cyclic	437.237	7	7.1e-08	None	Haliclonamide_B_O-(2-Hydroxy-3-methyl-3-butenyl)
combined_db/mol_dir/OOC08-H.mol	REG_fdr0_spectra/MSV000078625_filtered.mgf	2	2	None	295	cyclic	437.237	7	7.1e-08	None	Haliclonamide_B_O-(2-Hydroxy-3-methyl-3-butenyl)
combined_db/mol_dir/QSL54-J.mol	REG_fdr0_spectra/MSV000079151_filtered.mgf	11	2	None	1368	cyclic	527.282	11	7.7e-11	None	Anacyclamide_A10_Anacyclamide_A10
combined_db/mol_dir/QSL54-J.mol	REG_fdr0_spectra/MSV000079416_filtered.mgf	7	2	None	1368	cyclic	527.266	11	6.2e-10	None	Anacyclamide_A10_Anacyclamide_A10
combined_db/mol_dir/antimarin2012_17108.mol	REG_fdr0_spectra/MSV000079389_filtered.mgf	34	1	None	288	linear	1036.74	8	4.6e-17	None	RHM_1
combined_db/mol_dir/OVG73-O.mol	REG_fdr0_spectra/MSV000079949_filtered.mgf	1	2	None	92	cyclic	335.715	10	4.4e-12	None	Pseudodestruxin_C_Pseudodestruxin_C
combined_db/mol_dir/antimarin2012_45030.mol	REG_fdr0_spectra/MSV000080115_filtered.mgf	40	1	None	7	cyclic	1022.68	17	1.2e-23	None	[Val7]-Surfactin_C13ai_dimethyl_ester
combined_db/mol_dir/antimarin2012_45030.mol	REG_fdr0_spectra/MSV000079450_filtered.mgf	575	1	None	7	cyclic	1022.68	18	2.6e-22	None	[Val7]-Surfactin_C13ai_dimethyl_ester
combined_db/mol_dir/BOV12-I.mol	REG_fdr0_spectra/MSV000078635_filtered.mgf	415	1	None	74	b-cyclic	1154.72	18	8.0e-22	None	Massetolides_Massetolide_H
combined_db/mol_dir/BOV12-I.mol	REG_fdr0_spectra/MSV000079450_filtered.mgf	759	1	None	74	b-cyclic	1154.72	18	8.0e-22	None	Massetolides_Massetolide_H
combined_db/mol_dir/antimarin2012_30923.mol	REG_fdr0_spectra/MSV000079098_filtered.mgf	43	2	None	48	linear	818.049	15	4.6e-32	None	Efrapeptin-F
combined_db/mol_dir/streptomedb.3373.mol	REG_fdr0_spectra/MSV000079048_filtered.mgf	3	1	None	21	linear	672.447	8	2.9e-19	None	E'Pepsinostreptin'
combined_db/mol_dir/KOD79-Q.mol	REG_fdr0_spectra/MSV000080000_filtered.mgf	1	2	None	4	complex	490.749	9	2.1e-12	None	Micropeptin_SD979_Micropeptin_SD979
combined_db/mol_dir/streptomedb.1131.mol	REG_fdr0_spectra/MSV000078710_filtered.mgf	1	1	None	21	linear	686.481	8	2.5e-15	None	Ahpatinin_C
combined_db/mol_dir/streptomedb.1131.mol	REG_fdr0_spectra/MSV000078710_filtered.mgf	16	1	None	21	linear	686.481	8	7.9e-14	None	Ahpatinin_C
combined_db/mol_dir/OWW71-V.mol	REG_fdr0_spectra/MSV000079274_filtered.mgf	27	1	None	42	cyclic	554.355	8	1.5e-09	None	Isariins_Isariin_E
combined_db/mol_dir/MWQ86-D.mol	REG_fdr0_spectra/MSV000078960_filtered.mgf	3	2	None	58	cyclic	647.342	9	1.7e-11	None	Tyrocidine_Tryptocidine_A
combined_db/mol_dir/antimarin2012_37240.mol	REG_fdr0_spectra/MSV000078567_filtered.mgf	15	2	None	53	b-cyclic	704.87	15	3.2e-15	None	Bacitracin_B3
combined_db/mol_dir/antimarin2012_37240.mol	REG_fdr0_spectra/MSV000080031_filtered.mgf	8	2	None	53	b-cyclic	704.874	11	1.4e-11	None	Bacitracin_B3
combined_db/mol_dir/antimarin2012_45041.mol	REG_fdr0_spectra/MSV000078936_filtered.mgf	48	1	None	7	cyclic	1050.72	18	2.7e-19	None	[Ile2Val7]-Surfactin_C15_dimethyl_ester
combined_db/mol_dir/antimarin2012_45041.mol	REG_fdr0_spectra/MSV000078936_filtered.mgf	252	1	None	7	cyclic	1050.71	18	4.5e-19	None	[Ile2Val7]-Surfactin_C15_dimethyl_ester
combined_db/mol_dir/antimarin2012_44712.mol	REG_fdr0_spectra/MSV000079471_filtered.mgf	11	1	None	7	cyclic	1022.69	13	3.6e-12	None	[Ile4]Surfactin
combined_db/mol_dir/OXR20-N.mol	REG_fdr0_spectra/MSV000078611_filtered.mgf	28	1	None	42	cyclic	610.423	9	1.7e-11	None	Emericellamides_Emericellamide_A
combined_db/mol_dir/OXR20-N.mol	REG_fdr0_spectra/MSV000078611_filtered.mgf	1	1	None	42	cyclic	610.419	10	1.9e-11	None	Emericellamides_Emericellamide_A
combined_db/mol_dir/LXF13-Y.mol	REG_fdr0_spectra/MSV000079050_filtered.mgf	59	1	None	122	cyclic	1395.87	30	3.9e-33	None	Laxaphycin_B_Laxaphycin_B
combined_db/mol_dir/LXF13-Y.mol	REG_fdr0_spectra/MSV000079050_filtered.mgf	123	1	None	122	cyclic	1395.86	26	6.6e-33	None	Laxaphycin_B_Laxaphycin_B
combined_db/mol_dir/NDF80-C.mol	REG_fdr0_spectra/MSV000079069_filtered.mgf	1	1	None	570	cyclic	738.513	12	3.8e-15	None	Ternatin_Ternatin
combined_db/mol_dir/NDF80-C.mol	REG_fdr0_spectra/MSV000079034_filtered.mgf	2	1	None	570	cyclic	738.513	8	3.2e-11	None	Ternatin_Ternatin
combined_db/mol_dir/LCP13-F.mol	REG_fdr0_spectra/MSV000078892_filtered.mgf	64	1	None	120	cyclic	971.599	19	3.5e-22	None	Majusculamide_C_57-Nor
combined_db/mol_dir/LCP13-F.mol	REG_fdr0_spectra/MSV000078892_filtered.mgf	62	1	None	120	cyclic	971.598	19	4.4e-21	None	Majusculamide_C_57-Nor
combined_db/mol_dir/PYR92-C.mol	REG_fdr0_spectra/MSV000079151_filtered.mgf	19	2	None	119	b-cyclic	642.345	9	5.8e-08	None	Lyngbyazothrin_C_4''''-Demethoxy,_5''-deacyl
